iso3,year,anc1_coverage,anc4_coverage,contraception,hospital_beds_per1000,ifd_coverage,ldi_pc,sanitation,tfr,water,gdp_pc,sdi,hexp_pc,hexp_frac_ooc,universal_coverage,education
KAZ,2008,0.988787576,0.87513183,0.352179686,7.688768215,0.993783169,14122.154,0.963307239,2.521063499,0.965752456,17721.506,0.693276135,611.9505005,0.373668251,0.538236184,10.82125441
KAZ,1979,NA,NA,NA,NA,NA,10744.435,NA,3.252025661,NA,11101.921,0.580918042,NA,NA,NA,8.380071797
KAZ,2013,0.994909151,0.932081036,0.375888973,7.029970875,0.992400806,19361.918,0.950744241,2.705594952,0.971522574,22429.615,0.709869968,871.444397,0.463418655,0.588234011,11.22428994
KAZ,2014,0.995680068,0.940928037,0.388054172,7.060817413,0.992433802,20320.77,0.949774226,2.675342971,0.974630941,23029.924,0.714610886,892.819397,0.459888191,0.597722059,11.30339961
KAZ,1977,NA,NA,NA,NA,NA,10324.741,NA,3.441641858,NA,11073.777,0.570837904,NA,NA,NA,8.142192551
KAZ,2016,0.996537696,0.953106565,0.409352462,7.25241211,0.993268673,21746.342,0.956957736,2.443750394,0.981199934,23243.404,0.729507873,906.7677612,0.45746151,0.617160706,11.4530616
KAZ,2017,0.996650694,0.9562073,0.411020104,7.395361859,0.993696723,22338.703,0.956957736,2.336059163,0.981199934,23780.873,0.736779465,906.7677612,0.45746151,0.627116314,11.52159861
KAZ,2018,0.99688292,0.958730719,0.419567617,7.557547175,0.994160732,22865.342,0.960749002,2.241500729,0.982498018,24291.945,0.743449446,938.6490883,0.45474188,0.632409017,11.59845943
KAZ,1978,NA,NA,NA,NA,NA,10574.264,NA,3.355366408,NA,11276.583,0.576167508,NA,NA,NA,8.260172932
KAZ,2019,0.997047704,0.960544773,0.42605954,7.725536891,0.994488716,23388.898,0.963399466,2.185097362,0.983420204,24879.275,0.748490031,963.4837163,0.452688403,0.636387791,11.67613685
KGZ,1996,0.969199834,0.879868753,0.349283959,8.762823309,0.959482368,3115.7983,0.67279158,2.626002781,0.770523832,2083.6697,0.572384731,106.7751083,0.550593376,0.490857346,10.91128958
KGZ,1994,0.970239335,0.882210674,0.345420385,9.700132172,0.96125725,3832.2734,0.654152578,2.736864774,0.781412443,2413.2458,0.579984909,86.14457113,0.545584433,0.489141083,10.76582739
KGZ,1995,0.968865351,0.878944784,0.346744738,9.191533323,0.958498359,3450.2214,0.661723334,2.69581769,0.776323782,2076.823,0.575420913,111.3174286,0.47823967,0.486418968,10.84122593
KGZ,2000,0.969332009,0.877327086,0.328521229,6.893589873,0.970450119,2207.917,0.77890395,2.326490832,0.767556518,2035.2034,0.564800298,85.32589722,0.536355133,0.509019752,11.1538088
KGZ,1993,0.971306867,0.884879216,0.340447515,10.15815826,0.964096143,4193.6543,0.64539938,2.812758421,0.783924261,3063.6782,0.581936078,83.15175063,0.551242271,0.491878444,10.68661604
KGZ,2006,0.965080533,0.861745558,0.28988519,5.046939158,0.983806951,2172.4382,0.866056272,2.571205046,0.831582142,2308.1802,0.571600455,144.1057587,0.498981514,0.524206691,11.44168963
KGZ,2007,0.965460635,0.861023899,0.276348551,4.990279117,0.986046174,2245.0298,0.873989012,2.639677679,0.840998708,2515.0964,0.57406067,156.2727356,0.473538513,0.530877981,11.49290568
KGZ,1997,0.969861882,0.881390913,0.347223538,8.389096739,0.962103756,2826.1987,0.691465478,2.535925806,0.76794898,2066.7629,0.570693674,99.14389801,0.496336517,0.495336241,10.97844485
KGZ,2009,0.969063985,0.865007904,0.250225182,4.875609713,0.989197962,2439.4824,0.893943573,2.801263413,0.853674854,2766.6675,0.579728025,162.3193512,0.417005386,0.544476455,11.59981975
KGZ,1998,0.970233391,0.881460621,0.342467145,7.966252595,0.965300027,2561.3125,0.711541055,2.444446694,0.763582194,1937.4061,0.568554859,105.6188431,0.570300217,0.499856025,11.03925236
KGZ,1999,0.970077465,0.880205336,0.334431327,7.460681629,0.968135069,2352.9229,0.751989428,2.363288556,0.762868789,1966.892,0.566512975,94.66915131,0.551466484,0.50441707,11.09858605
KGZ,2008,0.96693337,0.862417934,0.26240346,4.940490171,0.987991453,2343.1763,0.884256403,2.721484349,0.847582215,2700.4817,0.577037659,141.4315948,0.459110146,0.537634208,11.54527353
KGZ,2001,0.968048793,0.87298162,0.325650433,6.314572793,0.972308387,2121.7151,0.802557764,2.333546242,0.774906866,2096.5913,0.564176482,91.45650482,0.565913124,0.510728123,11.20463958
KGZ,2002,0.967023367,0.869570927,0.322606237,5.814029587,0.97448407,2069.5193,0.818726425,2.354173962,0.785080958,2049.0796,0.564497035,103.393425,0.574482307,0.51244224,11.25280201
KGZ,2003,0.966681176,0.868166665,0.31658352,5.466349896,0.97713369,2069.4829,0.834138172,2.383041447,0.797297404,2178.7349,0.566672343,106.3786545,0.622206841,0.514162124,11.29830769
KGZ,2014,0.984614174,0.891089233,0.267120854,4.796591509,0.989826898,2901.6299,0.916507317,2.828493211,0.877371835,3164.5735,0.597214904,177.3742065,0.374096222,0.575806632,11.87020635
KGZ,2004,0.966591853,0.867487894,0.309585789,5.258770651,0.979674647,2104.9556,0.84667902,2.435577777,0.811942967,2285.541,0.569165778,117.61689,0.586830635,0.515887794,11.34550046
KGZ,2005,0.96585944,0.864873135,0.300993332,5.128899897,0.981642803,2133.386,0.858208772,2.507502386,0.822563983,2234.0371,0.570194686,120.3621445,0.588149185,0.517619269,11.3935375
KGZ,1978,NA,NA,NA,NA,NA,4496.8975,NA,4.060102192,NA,4642.4985,0.53001078,NA,NA,NA,8.980606859
KGZ,1979,NA,NA,NA,NA,NA,4529.8013,NA,3.974882319,NA,4587.1851,0.533772292,NA,NA,NA,9.118485814
KGZ,1980,0.939167463,0.804471788,0.253804755,8.078817059,0.950749307,4546.8169,0.54184503,3.985299602,0.747480104,4552.3921,0.535306792,52.50935535,0.623090475,0.473221108,9.257224838
KGZ,1981,0.942277608,0.811543939,0.259180445,8.196912882,0.952804981,4556.3516,0.550360693,4.056549026,0.754196343,4542.7236,0.535553439,54.3992864,0.617710273,0.476717714,9.391684053
KGZ,2010,0.971706419,0.86743893,0.240610134,4.801066484,0.989730435,2519.3809,0.898916678,2.868666918,0.856929103,2756.4028,0.581781258,152.6336517,0.418395004,0.551405816,11.6540739
KGZ,2011,0.975189864,0.872497688,0.235561319,4.755026318,0.989998332,2634.8088,0.906293997,2.896500054,0.861782457,3023.9341,0.585717728,156.7879486,0.353587685,0.557407165,11.70775914
KGZ,2012,0.978583637,0.877382736,0.235800176,4.724572771,0.989813468,2710.6907,0.910083343,2.886658986,0.865079303,2899.1667,0.589056792,174.0058746,0.3618013,0.56347394,11.76124792
KGZ,2013,0.982064571,0.884361775,0.25065948,4.744539022,0.98961611,2809.9282,0.91221018,2.865885586,0.871032256,3112.6299,0.593073418,176.1750031,0.375077057,0.569606855,11.81537961
KGZ,2015,0.986358469,0.897283312,0.280142361,4.866724775,0.990317521,2983.8184,0.921049868,2.772984692,0.883377134,3200.1523,0.601758543,178.2244568,0.372070274,0.582074002,11.92598288
KGZ,2016,0.987635463,0.902932949,0.29176463,4.951168847,0.990925565,3056.4607,0.921131045,2.712413852,0.888609889,3244.2622,0.606263982,178.2244568,0.372070274,0.588409702,11.98087603
KGZ,2017,0.98841586,0.907195051,0.295107875,5.041843202,0.991460704,3119.1421,0.921131045,2.656326344,0.888609889,3283.0842,0.610227632,178.2244568,0.372070274,0.59481448,12.03358375
KGZ,2018,0.988865656,0.91005445,0.299192997,5.142288315,0.991815123,3185.0681,0.924926532,2.609065948,0.8925551,3313.5725,0.613933904,181.6796409,0.37064814,0.597850811,12.08320498
KGZ,2019,0.989212578,0.912281688,0.302480025,5.244392031,0.992087774,3248.5625,0.927837602,2.582966531,0.895618334,3369.5642,0.616895073,184.4882774,0.369513517,0.600271355,12.13444818
KGZ,1992,0.971696424,0.885743245,0.334777286,10.40084134,0.966191715,4465.4805,0.629845903,2.970034647,0.783508184,3621.2874,0.579026401,80.2629062,0.556886878,0.494631135,10.60755005
KGZ,1982,0.945309296,0.818664823,0.26464331,8.33455285,0.954812692,4567.9985,0.556821051,4.099077657,0.758020918,4581.1758,0.536339807,56.35724037,0.612301058,0.479388477,9.526345062
KGZ,1970,NA,NA,NA,NA,NA,3937.1833,NA,4.623424431,NA,4237.5918,0.492938845,NA,NA,NA,7.940154037
KGZ,1971,NA,NA,NA,NA,NA,4022.3997,NA,4.618213233,NA,4274.3989,0.49473685,NA,NA,NA,8.039579591
KGZ,1972,NA,NA,NA,NA,NA,4089.1162,NA,4.547286897,NA,4249.5298,0.499234271,NA,NA,NA,8.165407036
KGZ,1973,NA,NA,NA,NA,NA,4179.752,NA,4.463726711,NA,4453.9702,0.505316629,NA,NA,NA,8.29376535
KGZ,1974,NA,NA,NA,NA,NA,4260.1162,NA,4.404003734,NA,4501.0801,0.510618473,NA,NA,NA,8.426131628
KGZ,1990,0.96922918,0.878264221,0.320106286,10.29481562,0.966709894,4693.8667,0.60469387,3.339076264,0.781464786,4655.5142,0.566787453,74.7828218,0.56813073,0.500182856,10.43741096
KGZ,1991,0.971070171,0.883719569,0.327848717,10.4453091,0.967113372,4653.3745,0.618710628,3.165970542,0.782968615,4442.0659,0.573198234,77.47442553,0.562516833,0.497399244,10.52368143
KGZ,1977,NA,NA,NA,NA,NA,4443.3481,NA,4.180020906,NA,4603.5708,0.525167616,NA,NA,NA,8.845713817
KGZ,1986,0.95761512,0.847492493,0.289821975,9.194014224,0.961148618,4627.5259,0.58026435,3.823963457,0.76446715,4718.022,0.550926351,64.91959229,0.59039821,0.487804045,10.02858877
KGZ,1983,0.948437956,0.825879717,0.270396996,8.502286685,0.956691056,4584.7578,0.557161776,4.050529024,0.758088719,4642.4565,0.539147089,58.38566554,0.606864017,0.481641317,9.653727965
KGZ,1984,0.95161204,0.833052918,0.276411779,8.700746932,0.958367616,4597.7451,0.56700477,3.95068999,0.759768449,4640.561,0.543582328,60.48709835,0.601400365,0.48367895,9.782935277
KGZ,1985,0.954568342,0.839964081,0.2827077,8.930731558,0.959734468,4605.9063,0.575483026,3.883518462,0.76258492,4627.9639,0.547253329,62.66416651,0.595911341,0.4855816,9.909351704
KGZ,1989,0.966494767,0.870516251,0.312346077,10.05715071,0.965405954,4693.6758,0.596094377,3.474751362,0.777975383,4769.8984,0.562680233,72.18472932,0.573727178,0.496756211,10.34372556
KGZ,1987,0.960672663,0.855203689,0.2972497,9.474854392,0.962622357,4646.7432,0.583911783,3.71979095,0.768604218,4719.5479,0.555453596,67.25619598,0.584862262,0.490401313,10.14171201
KGZ,1975,NA,NA,NA,NA,NA,4319.3838,NA,4.34962663,NA,4467.625,0.515272828,NA,NA,NA,8.567673403
KGZ,1976,NA,NA,NA,NA,NA,4384.8096,NA,4.27816255,NA,4570.5938,0.520182862,NA,NA,NA,8.706346905
KGZ,1988,0.963632144,0.862866436,0.304701534,9.770607458,0.964053968,4669.3647,0.589205273,3.595188765,0.774327648,4749.8721,0.559398118,69.67689934,0.579304807,0.49341638,10.24428402
MNG,2009,0.964541781,0.847020373,0.358200434,6.19013799,0.987525708,6048.7524,0.813959952,2.561677386,0.617704423,6796.6563,0.628663007,393.5353699,0.380170631,0.54686099,9.970677711
MNG,2010,0.972309045,0.857136812,0.359555942,6.268205909,0.987127711,6396.0527,0.824995689,2.639516022,0.610599317,7382.2007,0.631810456,407.9125977,0.365636635,0.554684071,10.00798493
MNG,2011,0.97748953,0.866397554,0.357675496,6.442426785,0.986473046,6903.2803,0.831473854,2.717731423,0.604667325,8602.7061,0.635694987,446.7038879,0.353002243,0.559384805,10.0408204
MNG,2006,0.920429245,0.802046946,0.356607219,6.266255057,0.987200669,4941.8696,0.751536833,2.319009764,0.637554068,6222.6826,0.615277837,302.5274963,0.401160698,0.52404952,9.871284998
MNG,1977,NA,NA,NA,NA,NA,2686.0371,NA,6.075032058,NA,2915.3862,0.458855976,NA,NA,NA,7.636104117
MNG,1978,NA,NA,NA,NA,NA,2760.7849,NA,6.044341971,NA,2998.9407,0.463571098,NA,NA,NA,7.789924769
MNG,2008,0.953436213,0.835217697,0.357915356,6.189956987,0.987779283,5754.5552,0.798780058,2.485326546,0.623948565,7096.3726,0.625402138,406.2242126,0.364554596,0.539148581,9.933960635
MNG,2012,0.980992618,0.874288288,0.356716241,6.650210211,0.985820751,7506.4106,0.835229251,2.789696446,0.601602666,9576.6846,0.639874797,516.5620728,0.358267784,0.564125397,10.07319432
MNG,1976,NA,NA,NA,NA,NA,2613.9927,NA,6.084397159,NA,2795.4126,0.45400738,NA,NA,NA,7.477676221
MNG,1993,0.959236902,0.702826935,0.272338039,9.94176539,0.930933766,3900.0808,0.244374158,2.977937756,0.687926947,3270.5708,0.555961211,148.3874203,0.198263918,0.442549832,9.440577776
MNG,1979,NA,NA,NA,NA,NA,2833.7495,NA,5.977821636,NA,3059.4014,0.46826875,NA,NA,NA,7.942728118
MNG,2007,0.937848769,0.819327761,0.357063133,6.208713093,0.987627019,5345.4048,0.780197601,2.403154166,0.630915029,6763.7559,0.620547598,344.4421997,0.39229744,0.531545274,9.901812419
MNG,1980,0.836141858,0.478551,0.150224736,10.81339746,0.873351147,2923.7424,0.084130176,5.844495586,0.585159823,3222.4734,0.474108608,76.59602025,0.151693165,0.375610736,8.092633226
MNG,2013,0.983109415,0.879285164,0.357659902,6.856568234,0.985252757,8173.9829,0.835228054,2.844001258,0.60096067,10454.654,0.644006375,540.230835,0.384227562,0.568906183,10.10279578
MNG,1994,0.957733983,0.702553041,0.278861288,9.467691149,0.930434088,3788.9099,0.256095567,2.775406335,0.690872528,3348.0071,0.560706825,156.130838,0.202257893,0.440405063,9.498379911
MNG,1995,0.954958226,0.705787152,0.29334605,9.037235881,0.933779065,3745.1914,0.273433226,2.626104374,0.691333101,3673.6592,0.566132818,106.2644882,0.120452986,0.438270832,9.553093605
MNG,2016,0.985939487,0.88604635,0.375268366,7.306719287,0.985982087,9959.3877,0.82807352,2.790238803,0.603089564,11235.588,0.656534878,586.9504395,0.381662102,0.58349314,10.19169933
MNG,2017,0.986603617,0.888630273,0.376086891,7.392225485,0.987017676,10376.277,0.82807352,2.73702776,0.603089564,11328.808,0.660764614,586.9504395,0.381662102,0.588438147,10.22576925
MNG,2014,0.984373343,0.881912757,0.363255309,7.043415869,0.985027612,8866.8096,0.833370008,2.862476899,0.602562525,11175.146,0.648198439,577.8775024,0.386033936,0.573727506,10.13122213
MNG,2015,0.985219756,0.883798201,0.368897421,7.193070273,0.985256685,9468.3018,0.832520913,2.84002177,0.602701441,11275.308,0.652346833,586.9504395,0.381662102,0.578589709,10.1611002
MNG,2019,0.987764233,0.896205351,0.386661754,7.546890288,0.988214869,11240.201,0.844812763,2.65503484,0.625074629,12213.609,0.669258031,613.3541117,0.378373053,0.595420162,10.30617572
MNG,1992,0.95918287,0.702541934,0.263252402,10.41495304,0.932673791,4031.7388,0.228014462,3.250569248,0.683969997,3519.3081,0.551290855,141.0280427,0.1943296,0.44470519,9.38030779
MNG,1991,0.956791225,0.696589678,0.252542116,10.81538064,0.933070993,4116.9849,0.208275168,3.573656324,0.676493284,3899.0815,0.545077037,134.0336587,0.190454807,0.446871191,9.313428268
MNG,1981,0.850135663,0.498113902,0.156062193,10.91770781,0.881144011,2999.459,0.089011558,5.668432908,0.589332684,3222.249,0.480169505,80.59309076,0.154930277,0.381725336,8.22915404
MNG,1970,NA,NA,NA,NA,NA,2233.7952,NA,6.141500547,NA,2439.5168,0.423634273,NA,NA,NA,6.532851582
MNG,1971,NA,NA,NA,NA,NA,2297.6926,NA,6.11721281,NA,2488.6436,0.429207909,NA,NA,NA,6.68424941
MNG,1996,0.950466231,0.71311416,0.306970633,8.626627203,0.940907431,3697.0552,0.288722967,2.500727256,0.690746905,3631.8542,0.570559343,123.3093414,0.112633238,0.442489621,9.597767587
MNG,1973,NA,NA,NA,NA,NA,2423.2754,NA,6.095398451,NA,2628.3064,0.439835268,NA,NA,NA,7.000448657
MNG,2018,0.987230311,0.892694669,0.381665235,7.468770813,0.987665026,10802.916,0.837097606,2.689008428,0.614774112,11700.727,0.66525622,600.7687957,0.379921368,0.592135099,10.26431732
MNG,2004,0.895966652,0.769580828,0.360131034,6.512007573,0.984850954,4315.502,0.674311066,2.199219557,0.651439218,5150.1113,0.605318026,332.3268738,0.419117165,0.504744676,9.823922989
MNG,1972,NA,NA,NA,NA,NA,2356.5056,NA,6.099766886,NA,2523.6484,0.434702261,NA,NA,NA,6.842450311
MNG,1986,0.909659297,0.590393636,0.195527256,10.89718023,0.907980985,3613.1826,0.125603874,4.863472371,0.619240009,4049.7825,0.509072953,103.9335693,0.171966943,0.414984008,8.870990024
MNG,1997,0.94206196,0.718845408,0.315988049,8.257167348,0.948804234,3677.3562,0.30594237,2.395105194,0.689403427,3746.4658,0.575018225,126.5774155,0.104434156,0.446749114,9.642589751
MNG,1982,0.864267648,0.519065095,0.16262505,10.91055983,0.888815685,3103.9751,0.094772095,5.495905714,0.59457781,3454.0073,0.486704392,84.79874356,0.158223584,0.387950492,8.368453656
MNG,2005,0.906394714,0.78720282,0.356580349,6.364607286,0.986548343,4589.6055,0.717625946,2.248047403,0.644846647,5600.1514,0.610105717,305.276062,0.420258293,0.516659792,9.847350667
MNG,1975,NA,NA,NA,NA,NA,2552.2144,NA,6.086353926,NA,2750.4644,0.449323087,NA,NA,NA,7.322695306
MNG,1987,0.921704804,0.613104226,0.206242458,10.93084854,0.914051171,3744.3796,0.138807257,4.648307601,0.631276719,4141.1162,0.515875023,109.3572166,0.175547165,0.423197086,8.976773438
MNG,1988,0.932981493,0.636638527,0.217313688,10.96985913,0.920183431,3871.5942,0.152628274,4.423029629,0.64125695,4241.79,0.522850525,115.0638905,0.179185795,0.431557838,9.072415956
MNG,1983,0.876853074,0.538367441,0.169683659,10.89747957,0.894986933,3222.302,0.100603475,5.345479266,0.599524309,3623.0017,0.492553818,89.22386326,0.161573511,0.394187355,8.503380329
MNG,1999,0.910802779,0.718318671,0.331379545,7.637454394,0.962110778,3686.3254,0.379409774,2.259525364,0.680790854,3861.8555,0.582827521,143.5664673,0.102954264,0.455391792,9.715782903
MNG,2000,0.894563037,0.714568253,0.343946778,7.379539675,0.966988171,3730.6028,0.433795867,2.218542087,0.673429808,3973.1541,0.586926718,169.1977081,0.124238739,0.459775777,9.744159216
MNG,2001,0.887420228,0.720310054,0.354978526,7.14914739,0.972593133,3815.7053,0.497413012,2.186991832,0.667582339,4137.5698,0.591365274,173.2671204,0.107922192,0.470626739,9.764306125
MNG,1974,NA,NA,NA,NA,NA,2486.7383,NA,6.093220646,NA,2675.3984,0.44448016,NA,NA,NA,7.16283551
MNG,1989,0.942701252,0.659256018,0.22845845,10.98054608,0.925448169,3977.4011,0.168504466,4.189013035,0.653479131,4248.3271,0.529470043,121.0683602,0.182883114,0.43984209,9.162944218
MNG,1990,0.951880335,0.683970214,0.240907425,10.97539711,0.931464516,4120.8745,0.188538563,3.906068143,0.664903115,4574.3911,0.537711761,127.3861659,0.186639376,0.449047888,9.245227194
MNG,1998,0.928316617,0.720338431,0.320976812,7.926750869,0.955986297,3669.3113,0.326647287,2.314417158,0.688294354,3771.0991,0.578941112,142.5883636,0.101402969,0.451049705,9.680683991
MNG,1985,0.898193549,0.571030092,0.185615443,10.88121552,0.90315345,3475.7854,0.117213716,5.053734223,0.611569899,3848.7527,0.503076132,98.77891143,0.168444821,0.407228929,8.7627305
MNG,2003,0.890422323,0.751353461,0.367690683,6.704866954,0.981966327,4090.4583,0.620023113,2.17282166,0.656088497,4638.7695,0.600497102,316.4055176,0.430416298,0.493105026,9.803304101
MNG,2002,0.887186973,0.733394698,0.36290144,6.932304428,0.977761511,3933.5098,0.561800796,2.169781469,0.663457337,4341.2773,0.595956198,193.1754303,0.173372993,0.481734459,9.784641797
MNG,1984,0.887771239,0.554956765,0.17724335,10.88939879,0.899402638,3354.97,0.108867359,5.210220188,0.605248514,3801.3486,0.497892042,93.87990246,0.164980463,0.400484753,8.636192745
TJK,1982,0.494312551,0.20851134,0.15942976,8.10392818,0.418166883,4095.4768,0.560541515,6.099797959,0.583713183,4146.4517,0.422572735,27.69772733,0.754475596,0.423345645,8.227985429
TJK,2019,0.867324679,0.612005805,0.20678431,5.560672133,0.841498826,2700.2517,0.962066994,3.48048815,0.82616174,2834.7388,0.529336331,161.8732927,0.636400037,0.562469059,10.90278197
TJK,1980,0.451418104,0.177668642,0.153868705,7.956814378,0.376424577,4045.3188,0.543872348,6.327302754,0.569739037,4084.019,0.407426413,25.20547814,0.759113747,0.417375717,7.917104025
TJK,1981,0.472872748,0.192730039,0.156960468,8.023841993,0.397150448,4068.7236,0.552710928,6.182014795,0.577606149,4081.2666,0.416011733,26.42223421,0.756802176,0.420896051,8.070660708
TJK,1993,0.730714907,0.416579638,0.215211225,8.939501529,0.632679031,3622.939,0.71409181,4.520432905,0.655407281,2146.6045,0.485827296,46.52267836,0.727906229,0.440949291,9.567719612
TJK,1979,NA,NA,NA,NA,NA,4011.8054,NA,6.505033404,NA,4122.0366,0.397164109,NA,NA,NA,7.750686689
TJK,2018,0.863422695,0.60514552,0.204114456,5.442359559,0.836672891,2625.3071,0.9604024,3.491706413,0.821245458,2791.5417,0.526237258,159.2950976,0.637577887,0.559871755,10.85581451
TJK,1984,0.538378682,0.242674645,0.164235044,8.306147663,0.460845586,4159.3564,0.57268827,5.980722133,0.590747522,4253.4292,0.43231372,30.43640335,0.749777578,0.426822319,8.528823742
TJK,1995,0.73540305,0.411618606,0.21761518,8.190064826,0.624578682,2807.5984,0.747908381,4.27985459,0.654969641,1471.1246,0.480761844,42.37748337,0.578214912,0.437433922,9.735753404
