"","iso","year","country","gbdRegion","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths","anc1_coverage","anc4_coverage","contraception","hospital_beds_per1000","ifd_coverage","ldi_pc","sanitation","tfr","water","gdp_pc","sdi","hexp_pc","hexp_frac_ooc","universal_coverage","education"
"102","ALB",1989,"Albania","Europe, Central",9.4399996,24.870001,7.1599998,40.990002,744,1957,557,3258,0.747331439,0.264815704,0.08709323,4.044501393,0.751313838,4429.9854,0.608467745,3.209627,0.816744111,4543.9028,0.550649368,224.1039461,0.668565309,0.541643668,8.555797202
"103","ALB",1990,"Albania","Europe, Central",9.2200003,24.280001,7.0300002,40.060001,718,1890,550,3159,0.74359058,0.267994829,0.088653173,4.002349465,0.752347705,4394.7856,0.607149272,3.198752309,0.822772627,4230.873,0.548779896,232.6322162,0.664116701,0.543843872,8.632876814
"104","ALB",1991,"Albania","Europe, Central",8.9499998,23.5,6.8699999,38.889999,685,1803,540,3028,0.744131428,0.27595191,0.089057033,3.893967257,0.758344478,4173.9976,0.603287809,3.158374265,0.824917337,3199.6414,0.545385027,241.4850294,0.659638781,0.547201559,8.705184067
"105","ALB",1992,"Albania","Europe, Central",8.6000004,22.5,6.6199999,37.310001,642,1691,524,2858,0.747331782,0.287427539,0.089682773,3.746140933,0.767373131,3908.9358,0.594961929,3.106927562,0.822717945,2831.6897,0.541761524,250.6747362,0.655132163,0.550580025,8.774173223
"106","ALB",1993,"Albania","Europe, Central",8.1899996,21.219999,6.3400002,35.389999,594,1555,502,2651,0.75580317,0.305170574,0.090330961,3.592060293,0.781813992,3747.1311,0.588277602,3.052189536,0.822382599,3237.9041,0.540139967,260.2141571,0.650597481,0.553979399,8.839831765
"107","ALB",1994,"Albania","Europe, Central",7.7199998,19.76,6.04,33.200001,541,1403,472,2417,0.764970846,0.324449726,0.090588188,3.448427978,0.79751136,3689.6423,0.592837529,2.977929329,0.82544125,3689.104,0.541281289,270.1166004,0.646035388,0.557399811,8.902558865
"108","ALB",1995,"Albania","Europe, Central",7.1900001,18.219999,5.6900001,30.83,485,1247,440,2171,0.772404204,0.341544215,0.092244165,3.333985524,0.811754932,3716.842,0.600034215,2.860506525,0.831601995,4078.7439,0.545257727,366.0899963,0.815426483,0.560841391,8.963185837
"109","ALB",1996,"Albania","Europe, Central",6.6900001,16.74,5.3600001,28.549999,431,1096,404,1931,0.774462476,0.350144333,0.095309937,3.259853879,0.820411953,3841.7715,0.614499099,2.715931626,0.841744563,4588.2412,0.552124628,317.4481812,0.761855545,0.564881013,9.021500369
"110","ALB",1997,"Albania","Europe, Central",6.3200002,15.61,5.1199999,26.84,387,968,368,1723,0.774154373,0.352111136,0.097789878,3.187602714,0.825768338,3852.5593,0.623121385,2.578530597,0.849656204,3969.7649,0.557746267,289.4694519,0.728493347,0.56894982,9.0804881
"111","ALB",1998,"Albania","Europe, Central",5.8400002,14.28,4.8200002,24.76,340,843,336,1519,0.781893538,0.35828489,0.099051316,3.146842532,0.836406173,3916.2261,0.643100951,2.450907214,0.857297,4215.1948,0.565835067,284.5851746,0.692133789,0.573048022,9.174440773
"112","ALB",1999,"Albania","Europe, Central",5.5300002,13.39,4.5999999,23.35,304,744,304,1352,0.806568172,0.379625577,0.101398851,3.139834999,0.858422598,4089.3345,0.667826786,2.348155713,0.867496303,4810.6006,0.575015031,320.3730469,0.628764458,0.577175834,9.230258207
"113","ALB",2000,"Albania","Europe, Central",5.2800002,12.72,4.4200001,22.27,275,668,274,1218,0.83123735,0.398505133,0.106297327,3.144447702,0.877046104,4308.7222,0.693184159,2.281666617,0.876597192,5091.8096,0.583001292,312.5579529,0.627534866,0.581333469,9.245186728
"114","ALB",2001,"Albania","Europe, Central",5.0500002,12.11,4.2600002,21.290001,251,606,250,1107,0.864073877,0.435042002,0.100293649,3.148905048,0.899513627,4580.2314,0.716818366,2.23760628,0.884020136,5464.5693,0.592164278,321.3102722,0.604481697,0.585823599,9.29406678
"115","ALB",2002,"Albania","Europe, Central",4.8499999,11.56,4.1199999,20.41,232,555,228,1015,0.893662594,0.476045532,0.095610869,3.137355742,0.918371235,4845.8081,0.743012075,2.193822193,0.890251741,5658.4341,0.60119674,358.3816223,0.638327522,0.590348421,9.343303609
"116","ALB",2003,"Albania","Europe, Central",4.6700001,11.01,3.98,19.540001,216,512,209,938,0.919348134,0.521922085,0.106018178,3.115743431,0.934735308,5124.3125,0.760427449,2.117013676,0.89672212,6012.2095,0.610170809,367.2749939,0.593693962,0.594908204,9.393341528
"117","ALB",2004,"Albania","Europe, Central",4.48,10.46,3.8299999,18.66,203,477,194,874,0.939391785,0.56818317,0.113883925,3.084856273,0.947385779,5423.2529,0.775421574,2.012124029,0.90301175,6402.041,0.619095234,394.2814941,0.532486305,0.599503219,9.443608784
"118","ALB",2005,"Albania","Europe, Central",4.3099999,10.01,3.71,17.940001,194,452,181,827,0.953939136,0.609546518,0.121778539,3.04650049,0.956220028,5740.2036,0.784819707,1.924677542,0.907548183,6772.3892,0.627286401,402.7235413,0.51280426,0.604133737,9.49392757
"119","ALB",2006,"Albania","Europe, Central",4.1599998,9.6400003,3.6099999,17.32,188,436,170,794,0.964192861,0.647217961,0.113102705,3.005746114,0.962655873,6096.5264,0.790315211,1.86752391,0.911726001,7258.2988,0.634902649,416.076355,0.501961098,0.610732231,9.543459992
"120","ALB",2007,"Albania","Europe, Central",4.04,9.3000002,3.51,16.77,184,424,163,771,0.971071619,0.678224108,0.106736429,2.962057169,0.967331308,6503.0391,0.794406743,1.841288879,0.915757732,7801.3535,0.641754786,452.4170227,0.519316711,0.617403286,9.59270928
"121","ALB",2008,"Albania","Europe, Central",3.9200001,9,3.4200001,16.26,181,415,158,753,0.975642472,0.702109298,0.099507075,2.925034526,0.970800249,6974.667,0.79908633,1.847310765,0.920489989,8542.6426,0.647689144,481.9388733,0.503322983,0.624147705,9.6418576
"122","ALB",2009,"Albania","Europe, Central",3.8099999,8.6599998,3.3399999,15.73,178,404,155,737,0.978456362,0.718647677,0.101902606,2.885981005,0.973209942,7453.4458,0.805690999,1.869888104,0.925056231,9014.7197,0.652554583,490.5529785,0.503909454,0.6309663,9.691632139
"123","ALB",2010,"Albania","Europe, Central",3.6600001,8.3100004,3.24,15.14,173,394,153,720,0.980168957,0.729470873,0.104160817,2.857120534,0.974825449,7908.2046,0.8120218,1.899917352,0.930248935,9303.0166,0.65660456,470.1025085,0.526423073,0.637859892,9.742055966
"124","AND",1970,"Andorra","Europe, Western",10.13,4.8200002,1.4299999,16.309999,4,2,1,7,NA,NA,NA,NA,NA,62344.09,NA,1.889615143,NA,66139.117,0.793521414,NA,NA,NA,10.51251634
"125","AND",1971,"Andorra","Europe, Western",9.75,4.6399999,1.38,15.71,4,2,1,7,NA,NA,NA,NA,NA,63243.5,NA,1.87873365,NA,65735.422,0.795961536,NA,NA,NA,10.57142908
"126","AND",1972,"Andorra","Europe, Western",9.3900003,4.4699998,1.33,15.12,4,2,1,7,NA,NA,NA,NA,NA,64313.699,NA,1.858314446,NA,67603.883,0.798706286,NA,NA,NA,10.62830834
"127","AND",1973,"Andorra","Europe, Western",9.0200005,4.29,1.28,14.54,4,2,1,7,NA,NA,NA,NA,NA,65530.133,NA,1.823517672,NA,69445.406,0.80197131,NA,NA,NA,10.6883141
"128","AND",1974,"Andorra","Europe, Western",8.6800003,4.1399999,1.24,14,4,2,1,7,NA,NA,NA,NA,NA,66664.57,NA,1.771424332,NA,70166.211,0.805668521,NA,NA,NA,10.74475181
"129","AND",1975,"Andorra","Europe, Western",8.3900003,4,1.2,13.54,4,2,1,7,NA,NA,NA,NA,NA,67169.945,NA,1.70985121,NA,67773.484,0.809619971,NA,NA,NA,10.80115321
"130","AND",1976,"Andorra","Europe, Western",8.1199999,3.8599999,1.16,13.1,4,2,1,7,NA,NA,NA,NA,NA,67516.844,NA,1.651015659,NA,67645.305,0.813646281,NA,NA,NA,10.86558772
"131","AND",1977,"Andorra","Europe, Western",7.8699999,3.74,1.13,12.69,4,2,1,7,NA,NA,NA,NA,NA,67714.617,NA,1.602239802,NA,67458.289,0.817194065,NA,NA,NA,10.92505764
"132","AND",1978,"Andorra","Europe, Western",7.6300001,3.6400001,1.1,12.32,4,2,1,7,NA,NA,NA,NA,NA,67629.422,NA,1.575413134,NA,66456.844,0.820060412,NA,NA,NA,10.98333402
"133","AND",1979,"Andorra","Europe, Western",7.4299998,3.54,1.0700001,12,4,2,1,6,NA,NA,NA,NA,NA,67107.07,NA,1.566491747,NA,64391.875,0.822464232,NA,NA,NA,11.04249047
"134","AND",1980,"Andorra","Europe, Western",7.2399998,3.45,1.05,11.71,4,2,1,6,0.988688893,0.881782542,0.513935288,3.356098646,0.986523704,66423.93,0.960861949,1.554061641,0.988800472,63524.281,0.825072352,2565.648062,0.272454308,0.681156591,11.10365559
"135","AND",1981,"Andorra","Europe, Western",7.0900002,3.3699999,1.03,11.45,4,2,1,6,0.988995297,0.88382066,0.515931637,3.341482921,0.986872719,65323.43,0.962196242,1.524868241,0.989369686,60967.359,0.828190683,2614.396209,0.270064334,0.683033256,11.16507393
"136","AND",1982,"Andorra","Europe, Western",6.9499998,3.3,1.01,11.23,4,2,1,6,0.989301248,0.885904121,0.518021244,3.321730648,0.987226978,63979.676,0.96375931,1.476060552,0.989993194,59152.641,0.83180514,2664.070585,0.267687611,0.684890783,11.2246107
"137","AND",1983,"Andorra","Europe, Western",6.8200002,3.24,0.99000001,11.03,4,2,1,6,0.989604419,0.887997702,0.515711873,3.299070642,0.987583866,62506.078,0.964771077,1.421115125,0.990597401,57593.398,0.83547039,2714.688791,0.265324202,0.686757487,11.28106138
"138","AND",1984,"Andorra","Europe, Western",6.71,3.1900001,0.97000003,10.84,4,2,1,6,0.98990055,0.890054918,0.525758696,3.273898743,0.987932685,60970.926,0.966682946,1.375146939,0.991199562,56069.629,0.838903571,2766.26876,0.262974166,0.688616396,11.34037867
"139","AND",1985,"Andorra","Europe, Western",6.5799999,3.1400001,0.95999998,10.65,4,2,1,6,0.990142726,0.891756231,0.5282271,3.247585133,0.988215384,59482.426,0.968231039,1.336673864,0.991852701,54916.539,0.841637621,2818.828764,0.260637561,0.690472064,11.40006843
"140","AND",1986,"Andorra","Europe, Western",6.46,3.0799999,0.94,10.45,4,2,1,6,0.990316137,0.893009266,0.534071486,3.220569855,0.98841816,58125.875,0.969511695,1.307127648,0.992466488,54356.582,0.843418015,2872.387426,0.25831444,0.692335087,11.46305388
"141","AND",1987,"Andorra","Europe, Western",6.3099999,3.01,0.92000002,10.22,4,2,1,6,0.990495381,0.894289628,0.538318859,3.198958258,0.988630573,57143.625,0.971070288,1.290341021,0.993098829,55086.395,0.844638953,2926.96372,0.256004857,0.694178799,11.50633959
"142","AND",1988,"Andorra","Europe, Western",6.1500001,2.9300001,0.89999998,9.9499998,4,2,1,6,0.9907023,0.895756858,0.54206474,3.182972688,0.988879555,56485.785,0.972422026,1.279070685,0.99373357,55633.43,0.846142775,2982.576981,0.253708859,0.696009667,11.55721687
"143","AND",1989,"Andorra","Europe, Western",5.9699998,2.8499999,0.88,9.6700001,4,2,1,6,0.990916942,0.897322402,0.543336565,3.172139376,0.989141313,56106.805,0.973577866,1.265126981,0.994299933,56084.805,0.847472192,3039.246912,0.251426495,0.69761157,11.58921226
"144","AND",1990,"Andorra","Europe, Western",5.79,2.76,0.85000002,9.3699999,4,2,1,6,0.991142211,0.89900379,0.545128363,3.164757792,0.989422267,55863.973,0.974867538,1.249294639,0.994884633,56002.973,0.850414261,3096.99359,0.249157807,0.699242446,11.68223498
"145","AND",1991,"Andorra","Europe, Western",5.6199999,2.6800001,0.82999998,9.1000004,4,2,1,6,0.991828182,0.9042725,0.54976851,3.15477251,0.990273335,55616.387,0.976068634,1.234237308,0.995391897,55224.605,0.85388714,3155.837474,0.246902839,0.704966032,11.80037043
"146","AND",1992,"Andorra","Europe, Western",5.46,2.5999999,0.81,8.8599997,4,2,1,6,0.992599124,0.910421704,0.552119706,3.13975015,0.991232562,55179.156,0.977068982,1.221230946,0.99595355,53607.359,0.856134278,3215.79941,0.244661629,0.710736708,11.87977128
"147","AND",1993,"Andorra","Europe, Western",5.3400002,2.55,0.79000002,8.6599998,4,2,1,6,0.993290999,0.916167396,0.556495008,3.118379107,0.992092701,54404.559,0.978071432,1.213480078,0.99642998,51197.285,0.857190101,3276.900643,0.242434214,0.716554861,11.93082028
"148","AND",1994,"Andorra","Europe, Western",5.2199998,2.5,0.77999997,8.4700003,4,2,1,6,0.993795215,0.920500859,0.557511571,3.097063675,0.992720162,53708.297,0.979295924,1.211764017,0.996887723,50988.516,0.857899693,3339.16282,0.240220629,0.722420885,11.972353
"149","AND",1995,"Andorra","Europe, Western",5.1100001,2.4400001,0.75999999,8.29,4,2,1,6,0.994121402,0.923375944,0.55976535,3.078806389,0.99312952,53188.324,0.98044763,1.212417409,0.997346897,51450.012,0.858710747,3103.96167,0.266666679,0.728335175,12.01369645
"150","AND",1996,"Andorra","Europe, Western",4.9899998,2.3800001,0.74000001,8.1000004,4,2,1,6,0.994558212,0.92726823,0.554213205,3.064555858,0.993670103,53100.332,0.981468259,1.213448223,0.997788034,53479.254,0.860206862,3388.026611,0.260642414,0.740263622,12.06594533
"151","AND",1997,"Andorra","Europe, Western",4.8400002,2.3099999,0.72000003,7.8600001,3,2,1,6,0.995094188,0.932169635,0.561398267,3.055995846,0.994325911,53940.398,0.982717211,1.214975395,0.998248273,58495.813,0.862606172,3697.596436,0.251825962,0.752387832,12.11742423
"152","AND",1998,"Andorra","Europe, Western",4.6900001,2.24,0.69999999,7.6199999,3,2,1,6,0.995581372,0.93685298,0.567091373,3.047960473,0.994912159,55102.965,0.983675094,1.216845274,0.998657919,60610.523,0.865233284,4697.806641,0.186640987,0.764711025,12.16643168
"153","AND",1999,"Andorra","Europe, Western",4.54,2.1600001,0.68000001,7.3699999,3,2,1,5,0.995933005,0.939814918,0.569597021,3.036303167,0.995327763,56589.367,0.984608916,1.218908593,0.999641877,62889.324,0.868000606,3633.837646,0.251283855,0.777236472,12.21053843
"154","AND",2000,"Andorra","Europe, Western",4.3899999,2.0899999,0.66000003,7.1300001,3,2,0,5,0.996141142,0.941562601,0.577517282,3.014624001,0.995563029,57884.594,0.985513333,1.221041899,0.999,62518.297,0.870242432,3721.352539,0.265714283,0.789967498,12.24238361
"155","AND",2001,"Andorra","Europe, Western",4.2199998,2.01,0.63999999,6.8499999,3,2,0,5,0.996258294,0.942020858,0.589484916,2.987862706,0.995679806,59286.18,0.986285902,1.222987913,0.999,63754.84,0.872761937,3843.487305,0.218749981,0.795000996,12.28405394
"156","AND",2002,"Andorra","Europe, Western",4.0500002,1.9299999,0.61000001,6.5799999,3,2,0,5,0.996404654,0.94285605,0.591542811,2.963392494,0.995814614,60761.496,0.987015796,1.224212439,0.999,65013.352,0.874993411,4036.105469,0.220183506,0.80006686,12.33752798
"157","AND",2003,"Andorra","Europe, Western",3.8900001,1.85,0.58999997,6.3099999,3,2,0,5,0.996560804,0.943661274,0.59080065,2.939707821,0.995981811,62860.121,0.987500954,1.225713371,0.999,69582.172,0.877765502,3956.292725,0.223140545,0.8051653,12.43786687
"158","AND",2004,"Andorra","Europe, Western",3.73,1.77,0.56,6.0500002,3,2,0,5,0.996690081,0.945182664,0.588824788,2.905894766,0.996147756,65043.266,0.987806634,1.228237999,0.999,71885.492,0.880218218,4058.163086,0.218045101,0.810296527,12.52813544
"159","AND",2005,"Andorra","Europe, Western",3.5799999,1.7,0.54000002,5.8099999,3,2,0,5,0.99677524,0.946241499,0.587254068,2.869670831,0.996259234,67368.5,0.9881572,1.230654009,0.999,74756.703,0.882174924,4231.987793,0.222597084,0.815460753,12.59898429
"160","AND",2006,"Andorra","Europe, Western",3.4300001,1.63,0.51999998,5.5700002,3,2,0,5,0.996819002,0.946824084,0.587834062,2.838562218,0.996317403,69525.102,0.988534884,1.232620457,0.999,76159.875,0.884026584,4508.334961,0.216555023,0.816440654,12.66171388
"161","AND",2007,"Andorra","Europe, Western",3.3,1.5700001,0.50999999,5.3600001,3,2,0,5,0.996866797,0.947433556,0.596980703,2.812020383,0.996378407,71007.922,0.98880291,1.233543169,0.999,74722.172,0.88562426,4533.368652,0.225485325,0.817421874,12.70688064
"162","AND",2008,"Andorra","Europe, Western",3.1800001,1.51,0.49000001,5.1700001,3,1,0,5,0.996916369,0.948033118,0.602673592,2.789958493,0.996439132,70864.266,0.989206512,1.232606885,0.999,67399.188,0.887376343,4065.39502,0.224938831,0.818404416,12.75175999
"163","AND",2009,"Andorra","Europe, Western",3.0699999,1.47,0.47,5.0100002,3,1,0,5,0.99696127,0.948517083,0.60241519,2.770943718,0.99648904,70095.711,0.989380301,1.229433488,0.999,64641.031,0.888972213,3787.092285,0.223307285,0.819388282,12.78625163
"164","AND",2010,"Andorra","Europe, Western",2.98,1.42,0.46000001,4.8600001,3,1,0,5,0.996997985,0.948856661,0.604108003,2.770324769,0.996527008,68726.117,0.989744754,1.2227047,0.999,61510.555,0.890781561,4255.919922,0.190553417,0.820373472,12.82778264
"165","ARE",1970,"United Arab Emirates","North Africa / Middle East",33.810001,30.48,19.049999,81.099998,307,267,142,716,NA,NA,NA,NA,NA,194461.89,NA,7.200922945,NA,189621.22,0.324821501,NA,NA,NA,4.049945916
"166","ARE",1971,"United Arab Emirates","North Africa / Middle East",32.299999,28.209999,17.16,75.739998,332,279,142,753,NA,NA,NA,NA,NA,194212.28,NA,7.264319941,NA,189922.14,0.324734465,NA,NA,NA,4.335035537
"167","ARE",1972,"United Arab Emirates","North Africa / Middle East",30.92,26.07,15.46,70.779999,361,295,144,800,NA,NA,NA,NA,NA,192331.45,NA,7.230264647,NA,182654.45,0.331026403,NA,NA,NA,4.627619558
"168","ARE",1973,"United Arab Emirates","North Africa / Middle East",29.559999,24.1,13.85,66.07,396,312,147,854,NA,NA,NA,NA,NA,190055.42,NA,7.060821006,NA,180671.44,0.34923765,NA,NA,NA,4.924714031
"169","ARE",1974,"United Arab Emirates","North Africa / Middle East",28.139999,22.129999,12.38,61.41,431,329,151,910,NA,NA,NA,NA,NA,187929.78,NA,6.866412982,NA,180894.88,0.372013275,NA,NA,NA,5.220726954
"170","ARE",1975,"United Arab Emirates","North Africa / Middle East",26.639999,20.389999,11.01,56.990002,464,346,154,965,NA,NA,NA,NA,NA,184845.28,NA,6.739706357,NA,174523.03,0.393533602,NA,NA,NA,5.510209189
"171","ARE",1976,"United Arab Emirates","North Africa / Middle East",25.290001,18.67,9.8100004,52.869999,498,360,158,1016,NA,NA,NA,NA,NA,182467.83,NA,6.668633791,NA,176263.64,0.409515894,NA,NA,NA,5.777122598
"172","ARE",1977,"United Arab Emirates","North Africa / Middle East",23.83,17,8.6599998,48.73,526,370,161,1057,NA,NA,NA,NA,NA,181142.14,NA,6.581089091,NA,179772.33,0.423213328,NA,NA,NA,6.028668101
"173","ARE",1978,"United Arab Emirates","North Africa / Middle East",22.440001,15.47,7.6100001,44.880001,551,376,162,1089,NA,NA,NA,NA,NA,175358.05,NA,6.417346848,NA,153148.17,0.441097681,NA,NA,NA,6.261598502
"174","ARE",1979,"United Arab Emirates","North Africa / Middle East",21.18,14.13,6.71,41.490002,572,378,162,1112,NA,NA,NA,NA,NA,172505.81,NA,6.245328845,NA,164573.53,0.45857886,NA,NA,NA,6.47619164
"175","ARE",1980,"United Arab Emirates","North Africa / Middle East",19.860001,12.81,5.8800001,38.099998,586,377,159,1123,0.874374431,0.349757792,0.080770187,2.846000273,0.800874879,173526.61,0.779782782,6.138283834,0.533148174,182818.81,0.471513759,1458.782731,0.229051697,0.417023423,6.674372035
"176","ARE",1981,"United Arab Emirates","North Africa / Middle East",18.620001,11.57,5.1500001,34.970001,598,372,155,1125,0.883326749,0.365811135,0.088800547,2.855415894,0.814520638,172646.44,0.832703448,6.076151498,0.560605794,171683.34,0.480297149,1476.509582,0.227821815,0.429401121,6.860249944
"177","ARE",1982,"United Arab Emirates","North Africa / Middle East",17.459999,10.43,4.48,32.07,609,364,150,1122,0.890327069,0.379429522,0.097810326,2.850038283,0.825531187,168165.97,0.880989372,5.940995493,0.589065868,150057.72,0.49193914,1494.451846,0.226596596,0.441832411,7.016962772
"178","ARE",1983,"United Arab Emirates","North Africa / Middle East",16.309999,9.3800001,3.9100001,29.35,614,354,143,1111,0.898091095,0.395405491,0.107919824,2.840440421,0.837680642,161933.81,0.922357628,5.672796005,0.619580013,137163.91,0.511998997,1512.612141,0.225376043,0.454127437,7.146534139
"179","ARE",1984,"United Arab Emirates","North Africa / Middle East",15.27,8.4300003,3.4200001,26.91,617,342,136,1095,0.906027984,0.412719872,0.118815227,2.832834254,0.850040112,156056.47,0.959373994,5.401209149,0.646619098,134764.53,0.531678303,1530.993117,0.224160159,0.46627314,7.261485477
